id,prediction
2610,7233287.8459043605
2611,5640824.927359176
2612,6063163.5897080265
2613,5338799.5857473845
2614,9409536.382967018
2615,5233542.857786876
2616,5416457.864992845
2617,6334628.581786816
2618,4814220.544211468
2619,10023347.806937423
2620,11393770.125609858
2621,5838685.923386649
2622,6607730.1078782035
2623,6015332.326044562
2624,6618404.396511478
2625,8002212.267328295
2626,3588663.0820488096
2627,5775233.22530368
2628,4546895.791542069
2629,7138807.287292226
2630,2692700.9232955608
2631,7769995.249566519
2632,13335122.76006421
2633,8894632.965681452
2634,8626419.734966734
2635,7036216.407954479
2636,6026790.611565344
2637,5988869.9909084495
2638,11791250.094914638
2639,5586521.594131319
2640,6856738.585044707
2641,6342677.352345516
2642,6510010.643154419
2643,10834101.935484055
2644,4121600.276059247
2645,10280893.444630241
2646,5961467.820422759
2647,7267081.407657321
2648,5769262.693495928
2649,5851330.267922283
2650,11672599.720097225
2651,9111773.473597031
2652,6963735.115352705
2653,3397422.119132363
2654,5760592.059837046
2655,8029442.99730856
2656,5190911.592337851
2657,7533640.343034405
2658,4030778.279682589
2659,16013923.506956115
2660,3897233.6266580527
2661,6515302.390660292
2662,6226609.469543269
2663,3496559.6791229816
2664,6216965.909852334
2665,6046998.661731157
2666,11267058.131174527
2667,5619140.345037548
2668,2806790.978613269
2669,6936178.773771791
2670,11392494.643453317
2671,9611407.795405732
2672,4325964.690066318
2673,4779212.2936658785
2674,5722969.251025217
2675,9435634.265931819
2676,9399376.563777957
2677,5776476.688353865
2678,7843237.519960245
2679,4381367.147538165
2680,5419319.138982221
2681,9173635.114693284
2682,10101143.420370497
2683,11129009.401478264
2684,4853941.172081674
2685,8160679.7271538805
2686,6030628.436981129
2687,6788551.651957932
2688,24762735.357067898
2689,6649246.898941594
2690,9323559.704430984
2691,6431084.095644186
2692,11880130.410710622
2693,7429352.711186536
2694,11147370.905410135
2695,5739923.274400768
2696,10664807.754960872
2697,3730518.8026677924
2698,5802256.979525407
2699,10717411.025271226
2700,6164890.897010784
2701,7505944.135148748
2702,16919621.696390398
2703,5801765.399329116
2704,10437023.931310082
2705,6481728.410261296
2706,7138744.684210503
2707,6602563.211306374
2708,19538618.711992905
2709,9885418.999406079
2710,8628429.102275468
2711,8111369.927533623
2712,6305120.587473454
2713,5500153.676877848
2714,7285245.313887909
2715,9448312.468285717
2716,5065749.691794138
2717,5357377.7821874665
2718,7705447.232091855
2719,21154333.592521645
2720,5855585.948982021
2721,3692002.910543889
2722,6094884.379690525
2723,4636499.327081435
2724,5606560.677763454
2725,5994817.57278191
2726,6401970.398099799
2727,4051653.951929699
2728,7042548.573974093
2729,8437103.505157646
2730,9131343.62339908
2731,6708839.178279141
2732,9570188.700432912
2733,6711512.696078999
2734,10611433.543014849
2735,20409347.500920482
2736,12787624.407013958
2737,5628523.833469933
2738,5160474.204088588
2739,8392621.818392519
2740,4414611.539830786
2741,8039430.062942457
2742,4121038.122114863
2743,3359172.513365172
2744,9504752.457596533
2745,6447244.831754946
2746,6751795.134926745
2747,5806564.038057013
2748,5366108.298637533
2749,5250658.46585301
2750,4634421.629500782
2751,5191869.323379095
2752,11965038.870184978
2753,3745834.630352033
2754,6802998.983062191
2755,4064386.129231918
2756,3143141.1478897627
2757,3293286.3734162874
2758,4497112.76901807
2759,6167756.874000977
2760,7105827.971055393
2761,5567666.41011141
2762,18146727.711037885
2763,4998970.468198696
2764,7353442.099229391
2765,7687779.679869315
2766,7902567.447335969
2767,4119145.4547833907
2768,6005453.866511612
2769,5331092.333553279
2770,3346299.797559044
2771,11799628.56271631
2772,6689710.1463245265
2773,5014589.769534912
2774,4397603.46429595
2775,5965250.539299346
2776,8997344.83728154
2777,3468260.518502496
2778,5760383.656003455
2779,6585651.285847242
2780,8637844.94900836
2781,5015735.292210888
2782,4364037.608748395
2783,4703106.310499766
2784,6158396.963033911
2785,5535543.075470315
2786,7625772.9729196
2787,5136459.330898373
2788,6338866.13708999
2789,5154884.074351598
2790,5604435.975799851
2791,5458895.348037483
2792,5344953.585028155
2793,7696541.538395529
2794,5830812.787285526
2795,14561912.514997464
2796,8401206.76663337
2797,3374819.666070891
2798,3606779.152986784
2799,5689820.3874295335
2800,4746784.25878075
2801,5697274.051282171
2802,4781739.315441627
2803,8407716.523508303
2804,4298047.513093071
2805,7502269.540537618
2806,4641379.1596849905
2807,5192818.790272279
2808,4945530.0720722275
2809,7624576.410046953
2810,10155651.173984103
2811,5878673.7942497665
2812,6702858.168208254
2813,6176419.731301469
2814,4036186.0539617552
2815,11203851.902621547
2816,6890639.536209917
2817,4852073.656362218
2818,3976068.454520987
2819,3962120.4192409995
2820,4618698.336202126
2821,7654413.439425509
2822,4852511.184587927
2823,6792596.041464611
2824,6606525.961547927
2825,5877762.570540625
2826,12346732.445618777
2827,6544917.229270372
2828,5276475.497335359
2829,3617618.4853267255
2830,6969591.111203357
2831,5479391.804914049
2832,3975611.636482444
2833,7795199.464319204
2834,4522478.889576753
2835,4332673.537070081
2836,5554087.387728843
2837,5756297.929012418
2838,5570145.451385013
2839,9495344.675790539
2840,4468266.411504431
2841,2584311.5804821667
2842,7332035.441614469
2843,6576870.271083746
2844,5449620.109484268
2845,4052888.5140196816
2846,8676397.321944488
2847,4173268.576409821
2848,13423381.438044492
2849,5580734.788036141
2850,5568916.558011902
2851,5298026.909258396
2852,4405940.259376944
2853,7408222.136816016
2854,6815344.116858147
2855,2052416.6324785706
2856,6308876.6481657615
2857,5698732.676246088
2858,9501832.247130549
2859,6884473.481436718
2860,6084582.212018484
2861,2378621.4599326914
2862,2529174.4643143998
2863,6337489.914683527
2864,4885047.140441452
2865,7279620.708282177
2866,19413776.180207428
2867,18652751.65298197
2868,7880791.420956336
2869,5039760.944668269
2870,5057088.374596152
2871,6209442.173220955
2872,5360817.649052941
2873,5211210.871010948
2874,3579210.6933552986
2875,8870537.46116688
2876,5421649.201897457
2877,8710597.32556336
2878,8627108.3319214
2879,5169163.079796725
2880,8477575.263504168
2881,12432369.14900464
2882,4079724.234797781
2883,8785133.310766192
2884,5112064.99442072
2885,23389616.417052943
2886,5238525.13864283
2887,5448791.088622479
2888,8904330.1597483
2889,6508948.703144333
2890,4743212.9576304555
2891,3787850.457375116
2892,10906063.433178207
2893,8837403.765990447
2894,3092285.7830073447
2895,3198989.8920418215
2896,5618981.535704245
2897,3990193.6104110735
2898,5382569.269365716
2899,5106766.244994775
2900,7363153.371405505
2901,5606996.603458188
2902,5539588.676512246
2903,5651989.937026966
2904,5030270.212398943
2905,6113767.718792309
2906,9368933.690594403
2907,16934016.74622403
2908,8889310.59981288
2909,6552168.79549962
2910,5666446.5210962035
2911,5277234.242357767
2912,7855459.814459395
2913,6992707.865052166
2914,6854900.606925686
2915,7671805.742943798
2916,8686763.751188578
2917,6163897.581526228
2918,11281118.373471305
2919,7593420.507814447
2920,5730566.477893946
2921,4062093.5067651514
2922,8710526.09897941
2923,5880075.790095223
2924,5798369.8226147825
2925,6292715.128114931
2926,12168497.903693344
2927,4654164.392754168
2928,7970726.763310813
2929,6497941.26860063
2930,5827814.700357408
2931,4881059.152136339
2932,11747236.178824546
2933,7113483.146510421
2934,3763324.231510514
2935,4158180.8769605826
2936,3186879.419124261
2937,9897488.86874949
2938,5168328.298947097
2939,4041992.672250941
2940,12751229.419789117
2941,6014968.156758724
2942,5581966.623040011
2943,6715016.053754822
2944,7392787.058013421
2945,3242628.813209688
2946,5556140.770984114
2947,8434778.0566092
2948,6007641.067957274
2949,5948917.714010635
2950,5494194.720783857
2951,7504589.2485486
2952,4879227.597301364
2953,5728392.518855764
2954,5706513.803623334
2955,13234471.769722352
2956,13033888.44736456
2957,6855224.171293964
2958,11165759.780127939
2959,17166395.759010535
2960,5394186.101153136
2961,9147982.896653917
2962,11649335.401266657
2963,6179405.076943838
2964,7177779.494958174
2965,3847095.8255469026
2966,7658450.1039048275
2967,5719990.674882063
2968,6509184.453203789
2969,7315468.049710019
2970,6583045.395007565
2971,9262118.356601294
2972,5847306.473648044
2973,5997899.94293577
2974,5630417.44886134
2975,5665918.814868104
2976,5286004.43354211
2977,13219441.83725432
2978,10282025.513785494
2979,8745600.739314679
2980,7809862.892958136
2981,11917935.656766668
2982,5721145.328808133
2983,5493377.8895949405
2984,6398801.62613032
2985,13377209.010250675
2986,7681346.159243529
2987,6298591.945940837
2988,2838644.5411539963
2989,8151124.878849258
2990,6322286.842769672
2991,2948923.1801714073
2992,5633856.14309334
2993,4594354.527759882
2994,5953154.690384279
2995,7593231.161488255
2996,10850388.188960852
2997,6256165.116292364
2998,10943347.890110642
2999,5199644.549189753
3000,7875044.713367999
3001,6024447.735844856
3002,5360345.095983063
3003,3759469.7478984627
3004,10314801.445723413
3005,3840932.8925992115
3006,17698407.526157893
3007,6651910.78694142
3008,5539521.102966507
3009,6649102.911640294
3010,12051919.117119763
3011,6989834.445222422
3012,6939782.168442295
3013,5838627.0278953565
3014,2865832.999070237
3015,6653093.6925616395
3016,6533426.372815713
3017,8285657.236114868
3018,6704268.45050422
3019,5793439.480717348
3020,5315197.690967015
3021,10005492.020950936
3022,7000401.496774063
3023,5543061.828132815
3024,6675430.052322873
3025,5720139.822840546
3026,5085261.378963341
3027,7003371.8416364845
3028,7043121.4640531335
3029,6001853.498082219
3030,6840330.394893687
3031,5204640.886041842
3032,4364605.129710511
3033,5477162.420038726
3034,5052394.22314335
3035,4500741.912328712
3036,5777463.575429293
3037,2738146.5105155595
3038,6273694.20594296
3039,6623566.5382859595
3040,4606095.179519313
3041,5586935.329781042
3042,6261380.580115454
3043,2897325.4716130965
3044,7737781.7116250545
3045,6347235.128507272
3046,6663110.343102417
3047,5334022.974004807
3048,8071056.881063963
3049,5195016.377833628
3050,12836348.51599394
3051,2205582.094264531
3052,4652549.1994665535
3053,3425923.471956382
3054,5008439.78156127
3055,5472111.072811698
3056,4924335.633217397
3057,7576610.032956709
3058,5888020.749940039
3059,24782163.770951655
3060,5040695.057288007
3061,5872572.546500025
3062,6508312.444520925
3063,7125057.181741737
3064,5959744.864440803
3065,8918824.159180347
3066,8605689.331955234
3067,4926000.978427868
3068,11514912.275236744
3069,5193144.004162376
3070,8410292.340088654
3071,4901101.432869522
3072,8585792.708652835
3073,7264967.187750701
3074,10932047.070938485
3075,8752613.445358893
3076,7296223.3004242685
3077,5257867.343117655
3078,5736378.358641035
3079,4962621.929341374
3080,4821780.239727346
3081,5684165.032921095
3082,5844560.723247086
3083,3479154.1675396026
3084,6585151.17667991
3085,4227343.054212968
3086,5275160.938108131
3087,5629574.947532862
3088,6365116.3982284665
3089,7855007.555844685
3090,2835130.113587422
3091,6533150.699259101
3092,6843279.231206753
3093,9563281.198093345
3094,9960599.243919423
3095,5043521.4109991705
3096,4329466.5533456635
3097,5298126.1797390245
3098,6892624.711145313
3099,5929435.49177633
3100,6020319.16330906
3101,7151643.386006686
3102,7579097.3186060665
3103,13097408.763953358
3104,2346092.3371509584
3105,3705575.8013746175
3106,5211482.681937316
3107,5223914.472528921
3108,7380835.240289551
3109,4290858.32952131
3110,6677817.425979818
3111,8991174.607992869
3112,9979491.94594532
3113,4413745.063193683
3114,8192460.629326243
3115,5978919.099577779
3116,11450300.322298728
3117,6965051.468806499
3118,5992814.938174044
3119,6105879.276691371
3120,5247517.476745259
3121,5234000.791433054
3122,11209081.064214924
3123,5457544.474331048
3124,6052029.748638592
3125,8621226.367724515
3126,5942094.316126467
3127,3322313.8435812932
3128,6622689.200731302
3129,9346251.603666816
3130,3651900.9417631645
3131,4860093.091197665
3132,3513924.623385632
3133,6784274.331677624
3134,9174274.787805358
3135,7603992.400920738
3136,10435126.310169464
3137,19072309.803952467
3138,6813749.510791765
3139,6022085.703270498
3140,12550889.600436738
3141,5979376.549566031
3142,7046669.90284947
3143,3139026.0352136875
3144,11551422.430241514
3145,6943553.615662702
3146,6451768.907239236
3147,6116607.507075925
3148,7838178.1370705
3149,5471246.665074958
3150,13303270.172268253
3151,4547758.976171421
3152,4003114.274221283
3153,5855461.232518567
3154,8631709.54905026
3155,5724150.428501502
3156,6110007.656304838
3157,13213607.486174978
3158,4567210.543990815
3159,4624258.693564518
3160,6676180.082202351
3161,5350231.066608963
3162,4128177.0152327954
3163,12862002.059583593
3164,10660590.630132552
3165,5002812.497793676
3166,6305473.552775502
3167,7118542.593578285
3168,4964841.939434026
3169,4098073.2042837455
3170,10277556.380384192
3171,5883622.671969129
3172,6009239.118062399
3173,8497194.168070164
3174,5605740.349686676
3175,3623137.1798250964
3176,4416078.761923961
3177,5740061.107097583
3178,10968643.823824108
3179,7882396.444982755
3180,17368637.581741344
3181,7317354.660138259
3182,7311918.538386241
3183,4740205.631568329
3184,11416737.096510855
3185,4604272.761110939
3186,4210080.462186495
3187,3457491.841564427
3188,4408279.943522454
3189,6191278.698101967
3190,6534973.946422856
3191,5820963.690618557
3192,6455306.465238304
3193,6333415.6839375505
3194,6229569.127329603
3195,6174773.7316982625
3196,6347167.900106864
3197,4452160.510457699
3198,5490191.752692431
3199,15782362.125902653
3200,6306282.51778791
3201,6324848.005521186
3202,5474917.809821324
3203,7161479.5435124105
3204,4057819.7332061077
3205,6136756.396071466
3206,6555986.649211772
3207,6052017.334318475
3208,8370904.728094496
3209,9428542.348520726
3210,5961698.581446113
3211,8963973.622238968
3212,4215834.043671505
3213,3644241.0366732073
3214,5544941.369494738
3215,10796733.812168319
3216,5803005.407881498
3217,5420868.286315517
3218,4313516.5986711355
3219,14484559.982122961
3220,6207136.13716168
3221,5130354.8002816355
3222,5181214.285480295
3223,3032926.3149675354
3224,6350850.532029608
3225,4718441.894454395
3226,4261345.1696002735
3227,9842053.06174111
3228,10010376.260951843
3229,10296773.983446144
3230,7303654.279692604
3231,10343328.035083009
3232,20762393.975055065
3233,2188129.323538855
3234,7924076.528427258
3235,3286701.4557002797
3236,6648511.942205159
3237,6131513.799834999
3238,4237831.805208292
3239,6238731.892469375
3240,3606958.759449554
3241,5438886.292308338
3242,7276581.438340124
3243,4158578.3565715845
3244,8431917.758157203
3245,5651986.87046462
3246,15450017.504448196
3247,16918884.933950108
3248,4722761.029956894
3249,4708346.347545677
3250,8772609.273230812
3251,5921180.475333477
3252,4966394.178711841
3253,7713499.463301257
3254,5598785.023200333
3255,4476478.23574579
3256,6388731.4836362805
3257,6753713.897209544
3258,12322489.134352578
3259,9377270.827534454
3260,5991049.153198373
3261,8235972.414902005
3262,9412407.888800485
3263,5652497.006942109
3264,6956344.85176083
3265,4575350.229877553
3266,4942809.536884559
3267,3400783.917079345
3268,5402052.913831436
3269,5933738.674898477
3270,4071691.82442071
3271,43036461.25924582
3272,5089706.331568306
3273,9318778.186221356
3274,4007637.7324950765
3275,6542114.468797337
3276,3683015.658706743
3277,9771135.669373853
3278,7451724.828102175
3279,6470407.313016622
3280,7933676.28969385
3281,5015852.594112488
3282,7015532.087422006
3283,6126510.285995062
3284,4168039.443497922
3285,4226375.625999456
3286,8030011.801594862
3287,6501611.528462804
3288,5718068.815460102
3289,5142227.052623366
3290,4215119.142604659
3291,5262785.912704477
3292,15620820.521867765
3293,4672269.494860096
3294,8937440.830333412
3295,11667844.141313558
3296,5135473.849222612
3297,6103487.85716182
3298,5328459.136513428
3299,5317611.510118449
3300,5774045.988306447
3301,7108097.367101731
3302,5285097.918962113
3303,10201297.76699246
3304,4751111.529521656
3305,7585072.7799341325
3306,3600625.8607484405
3307,8563478.14983457
3308,11987798.765677352
3309,5726599.954463546
3310,5600141.044663179
3311,5708857.519130098
3312,4714212.728958786
3313,5350761.335078322
3314,7678330.546065432
3315,5344068.087726137
3316,4158479.94032916
3317,6914005.066519631
3318,4864761.103528374
3319,5731789.487513792
3320,3833454.6530634467
3321,8702535.503285907
3322,8358350.068046025
3323,7599058.538814711
3324,3371298.1322766324
3325,6843804.487150919
3326,8547732.078967227
3327,6918037.435163792
3328,5735764.986673704
3329,5076930.390864186
3330,7840717.362340877
3331,8649014.734884761
3332,11508958.088388696
3333,8848069.688755013
3334,6615234.746812129
3335,3725533.3758183103
3336,3829665.075957227
3337,7454732.875586402
3338,7344018.720690922
3339,4470809.643145561
3340,7354180.073795976
3341,4978910.590849048
3342,5156278.031206823
3343,37115216.20328331
3344,6390591.279058434
3345,6944105.205216413
3346,4738910.586813156
3347,4524546.88625833
3348,3622071.9463913147
3349,9302178.953898001
3350,8211444.884116869
3351,4819504.876598755
3352,5676782.145909011
3353,13626022.61662925
3354,5436370.150558532
3355,9208584.26202828
3356,4886714.527418368
3357,11930433.8896629
3358,5065825.103687921
3359,6242203.601157328
3360,5203956.44835032
3361,5929844.383769942
3362,5212105.625619432
3363,5626839.52503331
3364,5906452.477661267
3365,11904764.187356962
3366,4693637.3450717535
3367,7841873.20268295
3368,5994477.49018234
3369,5667805.53012331
3370,4280032.945004076
3371,5702411.828540693
3372,11032656.398012256
3373,6792848.138589899
3374,2590545.7298075245
3375,5973308.257744631
3376,11846165.664908554
3377,7991440.987585867
3378,6852309.071049406
3379,9019952.568005035
3380,2133571.716478737
3381,4664295.51526015
3382,8833399.133704219
3383,5310414.991041339
3384,7071233.359071291
3385,6020090.221136614
3386,2753969.002220418
3387,4570784.8461806355
3388,20745310.03890871
3389,6539358.312163317
3390,7967177.118734669
3391,7116462.851919973
3392,4153094.0383738186
3393,5706115.311989119
3394,6109811.854632379
3395,4978656.578988902
3396,5181258.261944967
3397,3994979.6729874685
3398,6400196.533869604
3399,4686506.152967338
3400,4871192.429560386
3401,4886196.449764881
3402,4817031.641016197
3403,6638448.4024471175
3404,3902656.9493963965
3405,6674323.355211434
3406,14002867.669145303
3407,6275678.013239937
3408,3833605.767133887
3409,11177266.699821316
3410,6087096.865899562
3411,3842679.3880598466
3412,8404330.82219808
3413,10817145.658227496
3414,5119604.233588509
3415,5792093.254960946
3416,5562237.047791823
3417,4449685.85938379
3418,7559296.375172617
3419,5429220.61199249
3420,4901074.965034324
3421,8176601.136052936
3422,3637864.176127529
3423,8113074.724910468
3424,6244330.039293518
3425,5422788.493259023
3426,6327331.984562369
3427,4519938.549553377
3428,8515460.974454867
3429,6251792.9226555135
3430,5964898.9871434895
3431,4791148.930478204
3432,3134128.378451778
3433,9743166.505795486
3434,5279803.740562072
3435,4249588.315513668
3436,5014811.518163432
3437,8345244.134532091
3438,7152444.0695737675
3439,5098323.146165996
3440,6666547.535396821
3441,6440578.43365622
3442,5689017.334181029
3443,5104262.816941035
3444,7513503.293319892
3445,5775583.759775139
3446,6539144.57467994
3447,3549905.08317537
3448,6307751.156589748
3449,7262152.74118825
3450,4939234.384984337
3451,7206104.455326111
3452,9548992.477729969
3453,8202105.0886280965
3454,4186308.070344539
3455,3670529.3631513244
3456,5046091.807117989
3457,8625506.7080604
3458,6081711.970384474
3459,5326264.689755307
3460,4560573.146804132
3461,7533169.526222989
3462,8914638.85345275
3463,8333089.796524018
3464,5424283.10567563
3465,5655223.045714224
3466,5745500.4104066305
3467,5443766.370679155
3468,2601065.56313337
3469,7381162.316248941
3470,7308598.814491261
3471,10073194.531920994
3472,8594143.568049703
3473,6332150.495485231
3474,8395664.91828492
3475,6234998.698769614
3476,9694464.365533724
3477,4050254.421728632
3478,7528079.467232776
3479,6268657.544245305
3480,7944974.874405959
3481,3873439.527257064
3482,5981962.342933799
3483,9302331.167005623
3484,8913772.417390002
3485,6268729.365004533
3486,4789302.731239403
3487,5197526.424558203
3488,4584602.65189968
3489,7123144.888644303
3490,4785967.860848947
3491,6227675.74288276
3492,5218141.065981257
3493,13389614.176020425
3494,3627055.854251888
3495,5265347.247654368
3496,7501736.896159376
3497,8049253.932147344
3498,4131357.2671589484
3499,7378651.998291103
3500,6027298.369102345
3501,5974359.902571925
3502,4822308.860529019
3503,6633979.848979228
3504,3409643.8846674906
3505,2471610.3234882914
3506,2978940.5408835593
3507,3894658.2365125474
3508,3996022.219545245
3509,13827209.988038428
3510,5390135.680368544
3511,6566916.776527446
3512,5236010.166594231
3513,4302521.807270398
3514,5749668.915205581
3515,6379143.730393005
3516,5562590.388376243
3517,7275025.393890398
3518,11222659.57737269
3519,6025544.847619191
3520,5621026.881055242
3521,5266529.356743116
3522,5495348.850795613
3523,5649508.084620277
3524,5754020.339835956
3525,12367027.043830946
3526,5324849.9066136535
3527,5424985.9112571245
3528,6066120.325005235
3529,5273949.153283776
3530,5089044.707273354
3531,5426724.03016143
3532,4710499.17956302
3533,3532967.4867401584
3534,11350386.699195618
3535,6864774.178149603
3536,5059335.250640335
3537,17218715.767490905
3538,3837497.987645903
3539,4727057.87301734
3540,6147775.141367747
3541,8650793.250663137
3542,5381901.350307831
3543,4361484.274165671
3544,5913272.925143956
3545,5645543.436467898
3546,3118277.4526424077
3547,8307176.151852929
3548,7074248.438784406
3549,9702346.529233322
3550,7733723.096751962
3551,6475804.431586586
3552,11366573.495128848
3553,5107286.486998361
3554,5355433.962093093
3555,7917425.019233869
3556,5867422.316568054
3557,7702004.626545452
3558,7145860.277851462
3559,3227702.083685262
3560,7585962.2417342495
3561,7380818.36459079
3562,7477821.333234206
3563,8898351.443731973
3564,4944241.524375007
3565,5485065.886696711
3566,5678787.972826856
3567,5981919.305201952
3568,6051752.028665287
3569,5323074.898880497
3570,3303169.5330521003
3571,6475130.769489064
3572,5179250.671341881
3573,7757454.221351203
3574,5618248.6830853615
3575,4096040.8095986275
3576,9366590.913966892
3577,6700829.990879875
3578,3729610.9485290195
3579,6372335.511020529
3580,4138327.74933513
3581,5867589.186163479
3582,10956767.339168778
3583,11842298.33621239
3584,6035160.778762597
3585,6292021.547298619
3586,10557406.461269667
3587,3852853.8653466213
3588,3870833.2228543074
3589,5347887.466479679
3590,8780164.110022552
3591,3823843.6325296205
3592,7055367.4850469185
3593,4823361.207032712
3594,4806312.839077756
3595,6003218.327909007
3596,10231921.345516052
3597,9306120.96981768
3598,15736320.97628151
3599,4988854.478448042
3600,5219324.786057709
3601,2638230.3138701958
3602,3856580.1832067394
3603,4161308.045606474
3604,9896782.995618254
3605,3224854.734622377
3606,7121005.208801642
3607,4083957.994408515
3608,4402500.346332054
3609,6731405.180190751
3610,4657027.858683563
3611,7666640.348001372
3612,4614153.441748732
3613,6207439.727369746
3614,5040587.594356575
3615,6271947.060989206
3616,6055776.013510177
3617,7453033.433106281
3618,5655612.988889392
3619,12807342.634567514
3620,17595571.76421568
3621,6371592.742953811
3622,7130562.636514137
3623,6883162.428447095
3624,5949904.303756646
3625,5772687.86102338
3626,6785345.337298149
3627,5439356.634720894
3628,2573328.3853774136
3629,8454028.992326148
3630,14908986.028604867
3631,6131374.625498221
3632,8857532.917977985
3633,6664521.059868459
3634,6327010.794271554
3635,6019306.583947266
3636,6167923.011974494
3637,9164792.945011571
3638,4797063.247572353
3639,8006417.892187214
3640,12183702.25539254
3641,6829471.596283792
3642,5657773.375633979
3643,15082094.889366666
3644,6342518.67477619
3645,4431599.64811398
3646,6345946.09944606
3647,5443783.328265603
3648,9418691.490886634
3649,5977030.333146858
3650,5996605.521009543
3651,11923722.680982566
3652,4196009.87626805
3653,6169517.220754993
3654,7478918.693901156
3655,8993536.996361356
3656,3486028.323076489
3657,8962222.318178622
3658,5664290.530912274
3659,5314511.423908457
3660,6286130.194217824
3661,7991186.986950179
3662,6233551.86587543
3663,9082044.348632624
3664,7350689.423744749
3665,14198040.308464687
3666,7240932.324374137
3667,5702537.533191103
3668,6186159.989542576
3669,5538094.407709107
3670,4917008.228053802
3671,6299444.758538963
3672,6504490.0087149795
3673,5333654.300293067
3674,6086117.7626381
3675,3064934.1345922463
3676,5938395.822660736
3677,4058988.7244730317
3678,4947083.3633984905
3679,9833526.161595408
3680,6641684.793756271
3681,5844011.813143335
3682,5557744.995007621
3683,7200807.5293346075
3684,6557301.573269772
3685,9067776.377160575
3686,2979682.4075811007
3687,4057612.692248508
3688,4254200.432580492
3689,6149094.233150607
3690,6806185.397676259
3691,7532065.666350904
3692,5952646.289848876
3693,5837720.99348968
3694,10652966.168515876
3695,5163488.104830131
3696,11168118.045939328
3697,14308906.660989933
3698,5954613.8099856125
3699,4897905.98592982
3700,7436518.236468184
3701,4029053.8776321486
3702,3853916.1541708163
3703,8809833.474725205
3704,4678671.085966839
3705,4351322.13376867
3706,5491226.292883436
3707,6583744.476725538
3708,7258330.85440034
3709,4111835.343286489
3710,8808379.253209012
3711,7626762.366991902
3712,8488925.101878304
3713,23497301.461493682
3714,4834138.749456431
3715,9921807.775321364
3716,7379989.416275291
3717,10381625.33525013
3718,13344341.80658803
3719,6635379.5897664735
3720,8419405.4423503
3721,7182327.490384923
3722,6681329.850799118
3723,12454996.691436877
3724,5098201.933252956
3725,5443835.80010703
3726,4147893.9154049694
3727,4744734.268189447
3728,5321249.253858268
3729,6469448.909720432
3730,5009413.056319773
3731,4952553.670257208
3732,8037720.647210116
3733,3737181.1776761753
3734,5079976.103516829
3735,13372649.744773509
3736,4076801.4586594566
3737,8816586.637471065
3738,21005579.054908928
3739,6550144.152960448
3740,8056940.359397073
3741,16583271.660882918
3742,6774100.18441639
3743,15680115.450164633
3744,5808721.831221073
3745,7259103.700218719
3746,6639513.287762203
3747,4969911.942713429
3748,8218766.13940294
3749,5468093.924843638
3750,7690450.096040771
3751,4093586.4506282792
3752,7548769.499713335
3753,6207049.910712021
3754,4296589.458912903
3755,11168587.787929501
3756,8417454.525822993
3757,5785257.294296823
3758,5923598.038394083
3759,4591150.753739228
3760,5890621.8777663
3761,5838168.071695012
3762,5652863.682631831
3763,3518862.3021897287
3764,3971196.8487253706
3765,7313100.810857575
3766,7879427.83115021
3767,8164893.56734332
3768,5529142.849507412
3769,10263484.0496554
3770,5636721.718010524
3771,10386905.690767007
3772,12099597.319069514
3773,4195478.348741258
3774,5281585.200796801
3775,5315983.711660774
3776,7816765.981794571
3777,13891490.476913353
3778,8922348.450101763
3779,10383527.90638022
3780,6816632.741674348
3781,5927934.79361743
3782,10169403.31804898
3783,4230596.272988285
3784,6268748.558568702
3785,4770447.852745528
3786,6869112.042095654
3787,5971616.28126074
3788,4323241.189684794
3789,7363430.049131128
3790,7160384.88181442
3791,5252164.212999879
3792,7579067.883516389
3793,6122763.292935865
3794,4950092.528866627
3795,5342566.854067649
3796,9617770.325625343
3797,8967229.864516161
3798,4967460.8439080035
3799,5744470.75005604
3800,5357146.640831211
3801,7972740.575154736
3802,5078320.242077374
3803,6248556.497429156
3804,6610064.726849203
3805,9729892.132934637
3806,6763604.039999435
3807,10077577.534625595
3808,4954755.292534109
3809,17369100.77970506
3810,6614544.780511687
3811,6539757.873095893
3812,9181074.499204589
3813,6729611.040181388
3814,4049106.293556035
3815,8409464.951659685
3816,6071972.800133831
3817,6982015.0078217015
3818,11899150.850117883
3819,4449575.365542467
3820,5047615.729785668
3821,3419773.3345504035
3822,5165383.267674914
3823,4975713.6240217155
3824,5887221.5253842445
3825,6189720.779109642
3826,7925584.262833542
3827,6224369.714339529
3828,6951140.752249811
3829,4542253.287432295
3830,10414063.045383252
3831,4435999.212757803
3832,6542413.035886009
3833,5044064.109221879
3834,7262060.136543311
3835,6109367.70865935
3836,7353847.400240709
3837,15419837.640605686
3838,8639798.096471455
3839,6549844.912981728
3840,6148880.093173594
3841,5290192.197068112
3842,8124063.200707273
3843,8721754.828182489
3844,5113568.749661839
3845,6710457.470738016
3846,4930024.277692941
3847,7942481.7990816375
3848,7063047.421689951
3849,4025678.370961718
3850,5659148.852237482
3851,6514482.623026732
3852,24684962.42955498
3853,5061423.20268538
3854,4632470.160784947
3855,5654896.36086138
3856,3373356.2504214025
3857,5650967.515335479
3858,16282191.700496702
3859,9320048.910924466
3860,6057596.338538748
3861,5287124.241801169
3862,15720544.5702312
3863,8790020.881274883
3864,6986951.912253519
3865,5785979.241450939
3866,3284298.1887081903
3867,5062848.424202275
